dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
ingv,EEC1,dir,max,2022-11-30 04:49:10,0.5271,0.521,0.553,False
ingv,EEC1,dir,max,2022-11-30 08:27:53,0.5382,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-01 04:49:00,0.533,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-06 02:05:06,0.567,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-10 21:57:21,0.5446,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-12 13:05:59,0.5441,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-12 14:06:50,0.599,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-18 04:59:46,0.5451,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-18 17:40:03,0.5218,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-23 01:11:35,0.525,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-25 12:11:18,0.588,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-25 23:05:00,0.6175,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-27 19:30:57,0.5278,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-29 13:36:21,0.5464,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-30 18:33:52,0.5633,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-31 03:42:37,0.5554,0.521,0.553,True
ingv,EEC1,dir,max,2022-12-31 09:42:56,0.5506,0.521,0.553,False
ingv,EEC1,dir,max,2022-12-31 22:25:58,0.5248,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-02 05:00:52,0.5732,0.521,0.553,True
ingv,EEC1,dir,max,2023-01-06 01:15:23,0.5298,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-14 22:14:30,0.542,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-19 23:41:29,0.5218,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-21 09:39:24,0.526,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-24 14:55:22,0.5357,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-28 00:53:27,0.5648,0.521,0.553,True
ingv,EEC1,dir,max,2023-01-30 04:12:20,0.531,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-31 14:09:25,0.522,0.521,0.553,False
ingv,EEC1,dir,max,2023-01-31 16:30:51,0.6052,0.521,0.553,True
ingv,EEC1,dir,max,2023-02-01 13:20:24,0.5361,0.521,0.553,False
ingv,EEC1,dir,max,2023-02-04 19:04:03,0.5595,0.521,0.553,True
ingv,EEC1,dir,stack,2022-11-15 04:46:34,0.3476,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-15 11:18:45,0.3365,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-16 08:40:07,0.3336,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-16 18:24:10,0.3565,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-17 19:00:07,0.3358,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-17 21:09:27,0.3349,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-17 22:54:43,0.3271,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-18 19:07:06,0.3285,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-19 11:35:06,0.3308,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-20 14:22:49,0.3381,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-20 17:31:18,0.345,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-20 19:43:10,0.3633,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-23 17:02:04,0.3295,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-24 05:22:40,0.3485,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-24 12:03:37,0.3279,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-26 19:46:16,0.3431,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-27 08:26:09,0.3265,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-28 10:05:37,0.3502,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-29 02:26:17,0.3281,0.324,0.341,False
ingv,EEC1,dir,stack,2022-11-29 11:00:06,0.3484,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-30 03:10:40,0.3572,0.324,0.341,True
ingv,EEC1,dir,stack,2022-11-30 04:22:51,0.3327,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-01 04:49:19,0.3568,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-01 07:06:19,0.3324,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-01 09:55:37,0.3274,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-04 13:59:47,0.3489,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-06 02:12:09,0.3351,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-10 05:05:58,0.3347,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-11 10:22:35,0.3294,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 06:33:02,0.3403,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 13:06:49,0.3398,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-12 14:07:05,0.3856,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-13 06:15:44,0.3477,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-14 15:41:19,0.3485,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-16 03:47:54,0.3413,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-18 17:44:00,0.3276,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-20 21:15:30,0.3556,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-24 14:02:39,0.3598,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-25 12:11:19,0.3727,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-25 23:04:25,0.3438,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-26 23:28:17,0.3271,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-27 04:56:33,0.369,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-29 06:43:24,0.331,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-30 18:13:45,0.3655,0.324,0.341,True
ingv,EEC1,dir,stack,2022-12-31 09:57:39,0.3335,0.324,0.341,False
ingv,EEC1,dir,stack,2022-12-31 22:32:48,0.3637,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-02 08:27:21,0.3277,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-06 00:00:20,0.3275,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-07 03:17:59,0.3292,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-10 18:41:50,0.3408,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-13 06:56:38,0.3441,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-14 22:33:31,0.3586,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-15 04:15:33,0.3272,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-16 17:45:39,0.3422,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-17 01:54:03,0.3434,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-19 15:26:13,0.3363,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-19 20:12:46,0.3247,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-20 05:26:58,0.3604,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-20 08:54:45,0.3265,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-21 09:27:26,0.3292,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-22 02:07:47,0.3339,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-22 10:25:31,0.3309,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-24 12:32:40,0.3462,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-24 14:55:20,0.3349,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-28 03:30:21,0.35,0.324,0.341,True
ingv,EEC1,dir,stack,2023-01-28 05:28:36,0.3392,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-28 21:58:03,0.3402,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-29 05:09:38,0.3307,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-30 11:46:48,0.3299,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-31 05:32:25,0.3396,0.324,0.341,False
ingv,EEC1,dir,stack,2023-01-31 16:27:16,0.3712,0.324,0.341,True
ingv,EEC1,dir,stack,2023-02-04 18:37:13,0.3345,0.324,0.341,False
ingv,EEC1,dir,stack,2023-02-05 04:03:55,0.3415,0.324,0.341,True
ingv,EEC1,dir,stack,2023-02-07 05:38:30,0.3351,0.324,0.341,False
ingv,EEC1,dir2,max,2022-11-17 19:17:53,0.5718,0.557,0.597,False
ingv,EEC1,dir2,max,2022-11-19 11:07:43,0.5919,0.557,0.597,False
ingv,EEC1,dir2,max,2022-11-27 05:33:01,0.5759,0.557,0.597,False
ingv,EEC1,dir2,max,2022-11-28 07:01:24,0.5999,0.557,0.597,True
ingv,EEC1,dir2,max,2022-12-01 23:22:36,0.5641,0.557,0.597,False
ingv,EEC1,dir2,max,2022-12-03 02:41:35,0.5719,0.557,0.597,False
ingv,EEC1,dir2,max,2022-12-05 21:21:21,0.5688,0.557,0.597,False
ingv,EEC1,dir2,max,2022-12-09 17:27:45,0.602,0.557,0.597,True
ingv,EEC1,dir2,max,2022-12-10 04:34:07,0.5631,0.557,0.597,False
ingv,EEC1,dir2,max,2022-12-25 21:52:21,0.5841,0.557,0.597,False
ingv,EEC1,dir2,max,2022-12-27 18:21:34,0.5888,0.557,0.597,False
ingv,EEC1,dir2,max,2023-01-04 21:22:14,0.5681,0.557,0.597,False
ingv,EEC1,dir2,max,2023-01-13 07:14:51,0.5576,0.557,0.597,False
ingv,EEC1,dir2,max,2023-01-21 14:01:37,0.5615,0.557,0.597,False
ingv,EEC1,dir2,max,2023-01-23 15:12:38,0.6025,0.557,0.597,True
ingv,EEC1,dir2,max,2023-01-23 21:15:52,0.5996,0.557,0.597,True
ingv,EEC1,dir2,max,2023-01-25 02:41:26,0.6082,0.557,0.597,True
ingv,EEC1,dir2,max,2023-01-30 11:23:33,0.5902,0.557,0.597,False
ingv,EEC1,dir2,max,2023-02-03 18:11:35,0.565,0.557,0.597,False
ingv,EEC1,dir2,max,2023-02-09 16:08:38,0.561,0.557,0.597,False
ingv,EEC1,dir2,stack,2022-11-15 07:39:25,0.3345,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-15 10:52:17,0.3177,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-15 12:25:25,0.3389,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-15 19:01:13,0.3113,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-16 04:10:01,0.3528,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-16 08:55:16,0.3599,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-16 11:12:20,0.3133,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-16 18:17:50,0.3197,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-16 20:22:06,0.3317,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-17 19:17:40,0.3806,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-18 04:19:51,0.3198,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-18 10:00:32,0.3566,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-18 11:33:41,0.3109,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-19 07:48:16,0.3109,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-19 10:56:08,0.3383,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-19 12:45:36,0.3396,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-19 17:58:05,0.3106,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-19 20:03:26,0.332,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-19 23:22:19,0.3143,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-20 01:32:54,0.319,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-20 18:45:32,0.3071,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-23 15:19:38,0.3382,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-24 05:12:26,0.3121,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-24 08:35:39,0.3134,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-24 15:14:10,0.3155,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-24 23:53:41,0.311,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-25 04:31:01,0.3235,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-25 07:28:48,0.314,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-25 09:52:19,0.3169,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-25 11:31:54,0.3348,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-25 23:29:35,0.3175,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-26 11:12:21,0.3348,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-26 15:31:46,0.3158,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-26 16:49:05,0.3248,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-26 21:43:15,0.3236,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-27 05:46:24,0.3476,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-27 07:58:25,0.3108,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-27 09:41:27,0.3312,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-27 19:59:47,0.3273,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-28 07:51:44,0.3142,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-29 01:46:16,0.3138,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-29 05:42:35,0.315,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-11-29 07:36:44,0.3296,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-30 06:01:08,0.3331,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-11-30 23:20:38,0.336,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-01 22:42:33,0.3181,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-01 23:51:24,0.3182,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-02 17:41:06,0.3099,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-02 21:49:07,0.3326,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-03 02:44:38,0.3374,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-03 21:51:44,0.3334,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-04 13:57:18,0.3092,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-05 21:20:45,0.3211,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-06 04:34:01,0.3244,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-06 13:54:13,0.3697,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-07 02:33:28,0.3183,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-09 03:41:44,0.3204,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-09 17:48:00,0.3592,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-10 04:33:57,0.3678,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-10 12:07:02,0.3301,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-10 15:55:32,0.3089,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-10 22:44:02,0.3183,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-11 03:22:03,0.3102,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-11 12:24:38,0.3082,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-11 23:47:40,0.3406,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-12 09:34:17,0.3268,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-12 13:13:46,0.3603,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-13 00:25:13,0.3236,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-13 17:02:19,0.3114,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-13 22:34:28,0.3111,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-14 03:12:15,0.3237,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-16 18:32:32,0.3163,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-16 20:04:08,0.3115,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-17 23:31:21,0.3084,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-18 14:26:18,0.3213,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-18 19:35:54,0.3257,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-19 06:56:50,0.3096,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-19 20:50:10,0.3142,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-20 05:18:36,0.3118,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-21 05:37:01,0.3125,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-21 12:36:24,0.3087,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-21 14:34:36,0.3178,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-21 15:33:32,0.3106,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-23 01:12:14,0.3165,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-23 12:48:27,0.3113,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-24 13:33:46,0.3422,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-24 16:07:33,0.3359,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-25 08:49:21,0.3157,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-25 15:08:54,0.324,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-25 16:27:53,0.3115,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-25 21:52:29,0.3061,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-26 03:35:51,0.3121,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-26 15:20:41,0.3281,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-26 22:20:57,0.3333,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-27 08:21:48,0.3169,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-27 11:25:38,0.3263,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-27 13:21:33,0.3347,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-27 14:56:39,0.3282,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-27 18:21:59,0.3508,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-28 05:44:38,0.3114,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-28 09:07:15,0.3095,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-29 00:58:11,0.32,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-29 03:33:57,0.3156,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-29 08:27:49,0.3147,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-29 19:07:52,0.3296,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-30 02:20:34,0.318,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-30 14:13:21,0.3587,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-31 07:33:17,0.313,0.306,0.317,False
ingv,EEC1,dir2,stack,2022-12-31 09:02:21,0.3616,0.306,0.317,True
ingv,EEC1,dir2,stack,2022-12-31 19:20:00,0.3135,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-01 04:34:30,0.3554,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-01 12:19:43,0.3172,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-01 14:49:02,0.3165,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-02 02:17:05,0.3171,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-02 09:17:36,0.3236,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-02 14:15:37,0.3504,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-03 01:10:34,0.3298,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-03 04:53:34,0.3175,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-04 05:59:24,0.3197,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-05 05:35:02,0.307,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-05 11:36:03,0.3358,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-06 00:45:34,0.323,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-06 06:28:19,0.3212,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-06 10:16:51,0.3355,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-06 19:33:51,0.3255,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-07 04:55:34,0.325,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-07 07:23:38,0.3104,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-10 08:55:24,0.3224,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-11 20:22:09,0.3269,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-11 21:23:47,0.3083,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-11 23:54:15,0.3195,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-12 03:18:54,0.3078,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-12 10:43:27,0.3308,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-12 19:20:40,0.3211,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-13 04:03:32,0.3062,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-13 07:06:55,0.333,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-13 14:02:53,0.3204,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-13 19:59:30,0.3065,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-14 03:28:01,0.3188,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-14 04:26:03,0.3124,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-14 10:29:49,0.3434,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-14 15:15:19,0.3669,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-14 16:23:28,0.3368,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-15 19:19:22,0.3291,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-16 12:20:00,0.3334,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-16 19:09:27,0.3232,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-16 20:39:22,0.3205,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-17 08:01:10,0.3079,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-17 09:49:42,0.3247,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-19 11:38:30,0.3246,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-20 06:50:45,0.3154,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-21 06:12:27,0.3185,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-21 16:21:54,0.318,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-22 10:38:38,0.3113,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-23 14:59:06,0.3539,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-23 21:45:43,0.3117,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-24 12:15:54,0.3065,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-25 02:41:37,0.307,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-25 22:06:43,0.3207,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-25 23:09:58,0.328,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-26 07:53:02,0.3306,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-26 09:29:12,0.3176,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-27 04:32:17,0.3146,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-27 16:57:41,0.3284,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-28 01:10:11,0.3258,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-28 15:38:12,0.3087,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-29 03:46:49,0.3144,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-30 04:09:15,0.3075,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-01-30 11:23:42,0.3217,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-30 13:13:00,0.3242,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-30 22:39:12,0.3264,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-31 09:10:00,0.3299,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-01-31 16:03:10,0.3173,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-04 10:19:16,0.3269,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-07 18:10:05,0.3351,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-07 23:29:38,0.3486,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-08 05:10:21,0.3204,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-09 16:46:03,0.3219,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-10 01:12:48,0.3344,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-10 03:15:29,0.3312,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-10 08:38:24,0.3145,0.306,0.317,False
ingv,EEC1,dir2,stack,2023-02-11 20:43:19,0.3352,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-12 07:27:20,0.3542,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-12 10:30:12,0.3211,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-12 12:18:07,0.3325,0.306,0.317,True
ingv,EEC1,dir2,stack,2023-02-12 15:58:41,0.3095,0.306,0.317,False
experiment,EC1,dir,max,2023-07-24 16:24:23,0.5323,0.531,0.549,False
experiment,EC1,dir,max,2023-07-24 17:22:15,0.5658,0.531,0.549,True
experiment,EC1,dir,max,2023-07-25 20:51:36,0.537,0.531,0.549,False
experiment,EC1,dir,max,2023-07-26 10:18:41,0.5463,0.531,0.549,False
experiment,EC1,dir,stack,2023-07-24 09:33:15,0.3348,0.333,0.348,False
experiment,EC1,dir,stack,2023-07-24 16:20:49,0.3355,0.333,0.348,False
experiment,EC1,dir,stack,2023-07-24 17:22:19,0.3564,0.333,0.348,True
experiment,EC1,dir,stack,2023-07-25 08:32:04,0.3421,0.333,0.348,False
experiment,EC1,dir,stack,2023-07-25 20:51:40,0.3491,0.333,0.348,True
experiment,EC1,dir,stack,2023-07-26 10:15:39,0.3444,0.333,0.348,False
experiment,EC1,dir,stack,2023-07-27 18:00:52,0.3333,0.333,0.348,False
experiment,EC1,dir,stack,2023-07-28 13:44:59,0.3592,0.333,0.348,True
