dataset,station,component,configuration,template,r,snr_db,snr_lin
ingv,EEC1,dir,sim3,template1,0.5256,-6.388,0.4793
ingv,EEC1,dir,sim3,template1,0.503,13.505,4.7343
ingv,EEC1,dir,sim3,template1,0.527,-1.59,0.8327
ingv,EEC1,dir,sim3,template1,0.5056,3.143,1.4359
ingv,EEC1,dir,sim3,template1,0.5348,5.009,1.7802
ingv,EEC1,dir,sim3,template1,0.502,-1.511,0.8403
ingv,EEC1,dir,sim3,template1,0.5554,0.274,1.032
ingv,EEC1,dir,sim3,template1,0.5054,5.928,1.9788
ingv,EEC1,dir,sim3,template1,0.5164,-1.202,0.8708
ingv,EEC1,dir,sim3,template1,0.5015,11.706,3.8484
ingv,EEC1,dir,sim3,template1,0.5103,0.08,1.0093
ingv,EEC1,dir,sim3,template1,0.5622,-0.662,0.9266
ingv,EEC1,dir,sim3,template2,0.4168,-1.224,0.8685
ingv,EEC1,dir,sim3,template2,0.4267,-0.668,0.926
ingv,EEC1,dir,sim3,template2,0.4313,1.956,1.2526
ingv,EEC1,dir,sim3,template2,0.5124,-1.278,0.8632
ingv,EEC1,dir,sim3,template2,0.5252,-0.346,0.9609
ingv,EEC1,dir,sim3,template2,0.455,0.657,1.0786
ingv,EEC1,dir,sim3,template2,0.4988,0.617,1.0736
ingv,EEC1,dir,sim3,template2,0.4136,0.812,1.098
ingv,EEC1,dir,sim3,template2,0.4322,-0.626,0.9305
ingv,EEC1,dir,sim3,template2,0.5847,-0.996,0.8917
ingv,EEC1,dir,sim3,template2,0.4486,-2.873,0.7183
ingv,EEC1,dir,sim3,template2,0.4649,3.535,1.5023
ingv,EEC1,dir,sim3,template2,0.4455,0.485,1.0574
ingv,EEC1,dir,sim3,template2,0.4341,-0.474,0.9468
ingv,EEC1,dir,sim3,template2,0.4758,-0.853,0.9065
ingv,EEC1,dir,sim3,template2,0.421,1.91,1.2459
ingv,EEC1,dir,sim3,template2,0.4812,1.234,1.1526
ingv,EEC1,dir,sim3,template2,0.4197,3.012,1.4144
ingv,EEC1,dir,sim3,template2,0.5143,1.125,1.1383
ingv,EEC1,dir,sim3,template2,0.4339,1.357,1.1691
ingv,EEC1,dir,sim3,template2,0.5584,9.521,2.9927
ingv,EEC1,dir,sim3,template2,0.431,-2.402,0.7584
ingv,EEC1,dir,sim3,template2,0.4191,-3.226,0.6897
ingv,EEC1,dir,sim3,template2,0.4221,0.492,1.0582
ingv,EEC1,dir,sim3,template2,0.4436,4.417,1.6628
ingv,EEC1,dir,sim3,template2,0.4214,2.069,1.269
ingv,EEC1,dir,sim3,template2,0.4246,0.24,1.0281
ingv,EEC1,dir,sim3,template2,0.5097,-0.485,0.9457
ingv,EEC1,dir,sim3,template2,0.4301,4.634,1.705
ingv,EEC1,dir,sim3,template2,0.4175,0.031,1.0036
ingv,EEC1,dir,sim3,template2,0.4177,-0.767,0.9154
ingv,EEC1,dir,sim3,template2,0.461,0.115,1.0133
ingv,EEC1,dir,sim3,template2,0.4559,0.25,1.0292
ingv,EEC1,dir,sim3,template2,0.4131,5.452,1.8734
ingv,EEC1,dir,sim3,template2,0.4211,11.525,3.7694
ingv,EEC1,dir,sim3,template2,0.4538,-7.772,0.4087
ingv,EEC1,dir,sim3,template2,0.4465,2.335,1.3084
ingv,EEC1,dir,sim3,template2,0.4916,-0.111,0.9874
ingv,EEC1,dir,sim3,template2,0.4293,0.132,1.0153
ingv,EEC1,dir,sim3,template2,0.5526,6.97,2.2311
ingv,EEC1,dir,sim3,template2,0.4399,0.933,1.1134
ingv,EEC1,dir,sim3,template2,0.4347,6.773,2.181
ingv,EEC1,dir,sim3,template2,0.4959,7.765,2.445
ingv,EEC1,dir,sim3,template2,0.56,7.992,2.5095
ingv,EEC1,dir,sim3,template2,0.4523,-2.411,0.7577
ingv,EEC1,dir,sim3,template2,0.4415,0.2,1.0233
ingv,EEC1,dir,sim3,template2,0.4957,-0.536,0.9402
ingv,EEC1,dir,sim3,template2,0.4927,-0.32,0.9638
ingv,EEC1,dir,sim3,template2,0.5844,0.858,1.1039
ingv,EEC1,dir,sim3,template2,0.4355,-1.969,0.7971
ingv,EEC1,dir,sim3,template2,0.4161,-2.034,0.7912
ingv,EEC1,dir,sim3,template2,0.5009,5.163,1.812
ingv,EEC1,dir,sim3,template2,0.4581,-0.675,0.9252
ingv,EEC1,dir,sim3,template2,0.4464,2.821,1.3838
ingv,EEC1,dir,sim3,template2,0.4222,-1.753,0.8173
ingv,EEC1,dir,sim3,template2,0.4512,0.056,1.0065
ingv,EEC1,dir,sim3,template2,0.4566,2.83,1.3851
ingv,EEC1,dir,sim3,template2,0.4234,2.47,1.329
ingv,EEC1,dir,sim3,template2,0.4251,1.74,1.2218
ingv,EEC1,dir,sim3,template2,0.5435,0.329,1.0386
ingv,EEC1,dir,sim3,template2,0.4157,4.495,1.6778
ingv,EEC1,dir,sim3,template2,0.4128,-0.506,0.9434
ingv,EEC1,dir,sim3,template2,0.4506,-2.025,0.7921
ingv,EEC1,dir,sim3,template2,0.5161,3.609,1.5151
ingv,EEC1,dir,sim3,template2,0.4189,0.325,1.0381
ingv,EEC1,dir,sim3,template2,0.4156,-1.127,0.8783
ingv,EEC1,dir,sim3,template2,0.4243,-8.132,0.3921
ingv,EEC1,dir,sim3,template2,0.4795,9.938,3.1399
ingv,EEC1,dir,sim3,template2,0.4161,-2.002,0.7941
ingv,EEC1,dir,sim3,template2,0.47,0.802,1.0968
ingv,EEC1,dir,sim3,template2,0.4825,-0.576,0.9358
ingv,EEC1,dir,sim3,template2,0.4257,7.359,2.3332
ingv,EEC1,dir,sim3,template2,0.4656,5.81,1.9521
ingv,EEC1,dir,sim3,template2,0.5147,5.081,1.7949
ingv,EEC1,dir,sim3,template2,0.4521,1.069,1.131
ingv,EEC1,dir,sim3,template2,0.5397,3.01,1.4142
ingv,EEC1,dir,sim3,template2,0.423,-1.651,0.8269
ingv,EEC1,dir,sim3,template2,0.5548,5.941,1.9817
ingv,EEC1,dir,sim3,template2,0.4364,8.422,2.6369
ingv,EEC1,dir,sim3,template2,0.5011,6.77,2.1801
ingv,EEC1,dir,sim3,template2,0.4121,-2.131,0.7824
ingv,EEC1,dir,sim3,template2,0.4481,1.843,1.2364
ingv,EEC1,dir,sim3,template2,0.5633,5.632,1.9125
ingv,EEC1,dir,sim3,template2,0.414,-0.099,0.9887
ingv,EEC1,dir,sim3,template2,0.4306,3.648,1.522
ingv,EEC1,dir,sim3,template2,0.4222,0.965,1.1175
ingv,EEC1,dir,sim3,template2,0.4259,1.013,1.1237
ingv,EEC1,dir,sim3,template2,0.43,8.481,2.655
ingv,EEC1,dir,sim3,template2,0.4144,-0.599,0.9334
ingv,EEC1,dir,sim3,template2,0.4376,-1.287,0.8623
ingv,EEC1,dir,sim3,template2,0.4999,5.227,1.8253
ingv,EEC1,dir,sim3,template2,0.4256,2.106,1.2743
ingv,EEC1,dir,sim3,template2,0.5078,6.573,2.1314
ingv,EEC1,dir,sim3,template2,0.4138,4.317,1.6438
ingv,EEC1,dir,sim3,template2,0.4213,-0.27,0.9693
ingv,EEC1,dir,sim3,template2,0.4778,-0.199,0.9773
ingv,EEC1,dir,sim3,template2,0.4145,0.017,1.002
ingv,EEC1,dir,sim3,template2,0.4199,-2.981,0.7095
ingv,EEC1,dir,sim3,template2,0.4704,0.054,1.0063
ingv,EEC1,dir,sim3,template2,0.4439,-0.586,0.9348
ingv,EEC1,dir,sim3,template2,0.4822,-1.982,0.796
ingv,EEC1,dir,sim3,template2,0.4166,0.404,1.0476
ingv,EEC1,dir,sim3,template2,0.4577,-0.171,0.9805
ingv,EEC1,dir,sim3,template2,0.4137,-0.648,0.9281
ingv,EEC1,dir,sim3,template2,0.4208,2.161,1.2825
ingv,EEC1,dir,sim3,template2,0.4408,0.929,1.1128
ingv,EEC1,dir,sim3,template2,0.4827,1.461,1.1831
ingv,EEC1,dir,sim3,template2,0.4222,-2.923,0.7143
ingv,EEC1,dir,sim3,template2,0.4272,0.207,1.0241
ingv,EEC1,dir,sim3,template2,0.5075,1.824,1.2336
ingv,EEC1,dir,sim3,template2,0.4804,-2.423,0.7565
ingv,EEC1,dir,sim3,template2,0.4762,3.559,1.5065
ingv,EEC1,dir,sim3,template2,0.4363,5.406,1.8634
ingv,EEC1,dir,sim3,template2,0.4492,15.23,5.7741
ingv,EEC1,dir,sim3,template2,0.4203,14.383,5.238
ingv,EEC1,dir,sim3,template2,0.4175,-1.806,0.8122
ingv,EEC1,dir,sim3,template2,0.5134,13.392,4.6729
ingv,EEC1,dir,sim3,template2,0.4671,-2.116,0.7838
ingv,EEC1,dir,sim3,template2,0.4199,-1.752,0.8174
ingv,EEC1,dir,sim3,template2,0.5117,-6.085,0.4963
ingv,EEC1,dir,sim3,template2,0.4195,0.037,1.0043
ingv,EEC1,dir,sim3,template2,0.4142,-2.525,0.7478
ingv,EEC1,dir,sim3,template2,0.474,4.281,1.637
ingv,EEC1,dir,sim3,template2,0.4236,-3.254,0.6876
ingv,EEC1,dir,sim3,template2,0.4465,-1.525,0.839
ingv,EEC1,dir,sim3,template2,0.4775,2.306,1.304
ingv,EEC1,dir,sim3,template2,0.4147,-1.397,0.8514
ingv,EEC1,dir,sim3,template2,0.484,9.782,3.0838
ingv,EEC1,dir,sim3,template2,0.4437,8.977,2.8109
ingv,EEC1,dir,sim3,template2,0.4362,-0.492,0.9449
ingv,EEC1,dir,sim3,template2,0.4382,2.804,1.3811
ingv,EEC1,dir,sim3,template2,0.4233,-2.843,0.7208
ingv,EEC1,dir,sim3,template2,0.471,-1.484,0.843
ingv,EEC1,dir,sim3,template2,0.4292,-1.568,0.8349
ingv,EEC1,dir,sim3,template2,0.4494,6.149,2.0297
ingv,EEC1,dir,sim3,template2,0.4548,5.855,1.9622
ingv,EEC1,dir,sim3,template2,0.4726,0.222,1.0259
ingv,EEC1,dir,sim3,template2,0.4234,0.2,1.0233
ingv,EEC1,dir,sim3,template2,0.4657,-2.417,0.7571
ingv,EEC1,dir,sim3,template2,0.4161,0.761,1.0915
ingv,EEC1,dir,sim3,template2,0.4244,-0.387,0.9565
ingv,EEC1,dir,sim3,template2,0.4674,-1.75,0.8175
ingv,EEC1,dir,sim3,template2,0.4398,-0.255,0.971
ingv,EEC1,dir,sim3,template2,0.479,2.577,1.3454
ingv,EEC1,dir,sim3,template2,0.4739,3.735,1.5372
ingv,EEC1,dir,sim3,template2,0.502,0.121,1.0141
ingv,EEC1,dir,sim3,template2,0.4327,1.128,1.1387
ingv,EEC1,dir,sim3,template2,0.4598,-0.306,0.9654
ingv,EEC1,dir,sim3,template2,0.4617,-1.857,0.8075
ingv,EEC1,dir,sim3,template2,0.4687,1.213,1.1499
ingv,EEC1,dir,sim3,template2,0.463,-0.383,0.9568
ingv,EEC1,dir,sim3,template2,0.414,0.595,1.0709
ingv,EEC1,dir,sim3,template2,0.4674,0.652,1.078
ingv,EEC1,dir,sim3,template2,0.4215,-0.982,0.8931
ingv,EEC1,dir,sim3,template2,0.4197,1.869,1.24
ingv,EEC1,dir,sim3,template3,0.4252,2.155,1.2816
ingv,EEC1,dir,sim3,template3,0.4563,1.623,1.2054
ingv,EEC1,dir,sim3,template3,0.4438,0.531,1.063
ingv,EEC1,dir,sim3,template3,0.5041,-1.884,0.805
ingv,EEC1,dir,sim3,template3,0.4208,-2.3,0.7674
ingv,EEC1,dir,sim3,template3,0.4432,-1.552,0.8364
ingv,EEC1,dir,sim3,template3,0.4491,-0.318,0.9641
ingv,EEC1,dir,sim3,template3,0.4323,-0.769,0.9153
ingv,EEC1,dir,sim3,template3,0.515,-0.368,0.9585
ingv,EEC1,dir,sim3,template3,0.4818,1.055,1.1292
ingv,EEC1,dir,sim3,template3,0.4867,0.587,1.0699
ingv,EEC1,dir,sim3,template3,0.487,-0.406,0.9543
ingv,EEC1,dir,sim3,template3,0.5358,-1.25,0.866
ingv,EEC1,dir,sim3,template3,0.5227,-2.867,0.7189
ingv,EEC1,dir,sim3,template3,0.4211,-0.574,0.936
ingv,EEC1,dir,sim3,template3,0.4414,1.186,1.1464
ingv,EEC1,dir,sim3,template3,0.439,0.741,1.089
ingv,EEC1,dir,sim3,template3,0.4866,-0.482,0.946
ingv,EEC1,dir,sim3,template3,0.4227,2.773,1.3761
ingv,EEC1,dir,sim3,template3,0.4357,2.465,1.3282
ingv,EEC1,dir,sim3,template3,0.4153,-0.279,0.9683
ingv,EEC1,dir,sim3,template3,0.4259,0.911,1.1106
ingv,EEC1,dir,sim3,template3,0.4261,0.591,1.0704
ingv,EEC1,dir,sim3,template3,0.5044,0.93,1.113
ingv,EEC1,dir,sim3,template3,0.4851,1.072,1.1314
ingv,EEC1,dir,sim3,template3,0.4808,3.18,1.4421
ingv,EEC1,dir,sim3,template3,0.428,10.3,3.2733
ingv,EEC1,dir,sim3,template3,0.4516,-1.942,0.7997
ingv,EEC1,dir,sim3,template3,0.4353,0.177,1.0205
ingv,EEC1,dir,sim3,template3,0.4709,-0.273,0.969
ingv,EEC1,dir,sim3,template3,0.4211,5.062,1.791
ingv,EEC1,dir,sim3,template3,0.4982,4.022,1.5889
ingv,EEC1,dir,sim3,template3,0.456,-0.598,0.9335
ingv,EEC1,dir,sim3,template3,0.5271,0.967,1.1178
ingv,EEC1,dir,sim3,template3,0.4772,4.584,1.6952
ingv,EEC1,dir,sim3,template3,0.4287,-1.47,0.8443
ingv,EEC1,dir,sim3,template3,0.4316,2.131,1.2781
ingv,EEC1,dir,sim3,template3,0.4269,0.542,1.0644
ingv,EEC1,dir,sim3,template3,0.4562,1.105,1.1356
ingv,EEC1,dir,sim3,template3,0.4656,1.99,1.2575
ingv,EEC1,dir,sim3,template3,0.5159,5.516,1.8872
ingv,EEC1,dir,sim3,template3,0.4561,-8.26,0.3864
ingv,EEC1,dir,sim3,template3,0.5183,11.559,3.784
ingv,EEC1,dir,sim3,template3,0.4504,-0.353,0.9602
ingv,EEC1,dir,sim3,template3,0.4306,0.004,1.0004
ingv,EEC1,dir,sim3,template3,0.5051,0.65,1.0777
ingv,EEC1,dir,sim3,template3,0.5351,7.532,2.3802
ingv,EEC1,dir,sim3,template3,0.4457,-0.507,0.9433
ingv,EEC1,dir,sim3,template3,0.4797,0.145,1.0168
ingv,EEC1,dir,sim3,template3,0.4503,-0.493,0.9448
ingv,EEC1,dir,sim3,template3,0.5377,8.68,2.7165
ingv,EEC1,dir,sim3,template3,0.5049,7.786,2.4507
ingv,EEC1,dir,sim3,template3,0.4427,-2.209,0.7754
ingv,EEC1,dir,sim3,template3,0.4252,0.165,1.0192
ingv,EEC1,dir,sim3,template3,0.4303,-0.854,0.9064
ingv,EEC1,dir,sim3,template3,0.465,-0.674,0.9253
ingv,EEC1,dir,sim3,template3,0.4579,0.691,1.0828
ingv,EEC1,dir,sim3,template3,0.4571,-0.776,0.9145
ingv,EEC1,dir,sim3,template3,0.472,-0.244,0.9722
ingv,EEC1,dir,sim3,template3,0.5185,2.278,1.2999
ingv,EEC1,dir,sim3,template3,0.4159,-2.92,0.7145
ingv,EEC1,dir,sim3,template3,0.4543,2.06,1.2677
ingv,EEC1,dir,sim3,template3,0.467,5.52,1.888
ingv,EEC1,dir,sim3,template3,0.4305,5.389,1.8597
ingv,EEC1,dir,sim3,template3,0.4394,0.555,1.066
ingv,EEC1,dir,sim3,template3,0.4203,-0.471,0.9473
ingv,EEC1,dir,sim3,template3,0.4398,1.997,1.2585
ingv,EEC1,dir,sim3,template3,0.4171,1.42,1.1776
ingv,EEC1,dir,sim3,template3,0.4852,2.076,1.2699
ingv,EEC1,dir,sim3,template3,0.4175,-1.35,0.856
ingv,EEC1,dir,sim3,template3,0.42,1.442,1.1805
ingv,EEC1,dir,sim3,template3,0.457,-1.183,0.8726
ingv,EEC1,dir,sim3,template3,0.4534,0.973,1.1185
ingv,EEC1,dir,sim3,template3,0.5076,3.491,1.4947
ingv,EEC1,dir,sim3,template3,0.4275,2.217,1.2908
ingv,EEC1,dir,sim3,template3,0.4245,2.515,1.3358
ingv,EEC1,dir,sim3,template3,0.4626,0.022,1.0026
ingv,EEC1,dir,sim3,template3,0.4457,1.479,1.1856
ingv,EEC1,dir,sim3,template3,0.6175,0.436,1.0515
ingv,EEC1,dir,sim3,template3,0.5212,4.018,1.5882
ingv,EEC1,dir,sim3,template3,0.4396,-8.05,0.3958
ingv,EEC1,dir,sim3,template3,0.5091,9.758,3.0753
ingv,EEC1,dir,sim3,template3,0.4153,-1.731,0.8193
ingv,EEC1,dir,sim3,template3,0.5364,-0.628,0.9303
ingv,EEC1,dir,sim3,template3,0.4211,-1.012,0.89
ingv,EEC1,dir,sim3,template3,0.4635,7.424,2.3507
ingv,EEC1,dir,sim3,template3,0.4664,-2.875,0.7182
ingv,EEC1,dir,sim3,template3,0.4336,-4.845,0.5725
ingv,EEC1,dir,sim3,template3,0.5131,5.911,1.975
ingv,EEC1,dir,sim3,template3,0.4647,4.949,1.7679
ingv,EEC1,dir,sim3,template3,0.4229,-1.49,0.8423
ingv,EEC1,dir,sim3,template3,0.4171,0.094,1.0109
ingv,EEC1,dir,sim3,template3,0.5108,3.18,1.4421
ingv,EEC1,dir,sim3,template3,0.5554,-1.622,0.8296
ingv,EEC1,dir,sim3,template3,0.4477,-1.907,0.8029
ingv,EEC1,dir,sim3,template3,0.4888,5.722,1.9325
ingv,EEC1,dir,sim3,template3,0.44,9.441,2.9651
ingv,EEC1,dir,sim3,template3,0.4344,3.618,1.5167
ingv,EEC1,dir,sim3,template3,0.4648,6.758,2.1772
ingv,EEC1,dir,sim3,template3,0.4393,2.472,1.3293
ingv,EEC1,dir,sim3,template3,0.4205,5.21,1.8219
ingv,EEC1,dir,sim3,template3,0.4333,2.856,1.3893
ingv,EEC1,dir,sim3,template3,0.4455,1.981,1.2562
ingv,EEC1,dir,sim3,template3,0.5269,5.051,1.7888
ingv,EEC1,dir,sim3,template3,0.4212,3.844,1.5567
ingv,EEC1,dir,sim3,template3,0.4442,-1.812,0.8117
ingv,EEC1,dir,sim3,template3,0.4403,-2.483,0.7513
ingv,EEC1,dir,sim3,template3,0.4358,0.51,1.0604
ingv,EEC1,dir,sim3,template3,0.4336,-0.2,0.9772
ingv,EEC1,dir,sim3,template3,0.5506,7.041,2.2492
ingv,EEC1,dir,sim3,template3,0.473,11.224,3.641
ingv,EEC1,dir,sim3,template3,0.4931,5.798,1.9494
ingv,EEC1,dir,sim3,template3,0.4509,5.554,1.8955
ingv,EEC1,dir,sim3,template3,0.4233,-2.736,0.7298
ingv,EEC1,dir,sim3,template3,0.4851,4.767,1.7312
ingv,EEC1,dir,sim3,template3,0.4193,1.549,1.1952
ingv,EEC1,dir,sim3,template3,0.4787,1.86,1.2388
ingv,EEC1,dir,sim3,template3,0.4339,-0.495,0.9446
ingv,EEC1,dir,sim3,template3,0.4476,-7.89,0.4032
ingv,EEC1,dir,sim3,template3,0.5043,4.206,1.6229
ingv,EEC1,dir,sim3,template3,0.4535,0.233,1.0271
ingv,EEC1,dir,sim3,template3,0.4294,0.012,1.0014
ingv,EEC1,dir,sim3,template3,0.4846,-0.66,0.9269
ingv,EEC1,dir,sim3,template3,0.4631,0.068,1.0078
ingv,EEC1,dir,sim3,template3,0.4799,-0.625,0.9305
ingv,EEC1,dir,sim3,template3,0.4477,-2.151,0.7807
ingv,EEC1,dir,sim3,template3,0.4171,-3.009,0.7072
ingv,EEC1,dir,sim3,template3,0.4379,-0.225,0.9744
ingv,EEC1,dir,sim3,template3,0.4877,1.908,1.2457
ingv,EEC1,dir,sim3,template3,0.5128,1.577,1.1991
ingv,EEC1,dir,sim3,template3,0.4987,1.885,1.2424
ingv,EEC1,dir,sim3,template3,0.4326,-3.07,0.7023
ingv,EEC1,dir,sim3,template3,0.4169,-4.683,0.5832
ingv,EEC1,dir,sim3,template3,0.5278,-2.285,0.7687
ingv,EEC1,dir,sim3,template3,0.5223,3.58,1.51
ingv,EEC1,dir,sim3,template3,0.4646,2.111,1.2751
ingv,EEC1,dir,sim3,template3,0.4319,1.404,1.1754
ingv,EEC1,dir,sim3,template3,0.538,3.664,1.5248
ingv,EEC1,dir,sim3,template3,0.462,4.586,1.6956
ingv,EEC1,dir,sim3,template3,0.4296,5.354,1.8523
ingv,EEC1,dir,sim3,template3,0.5373,15.339,5.8473
ingv,EEC1,dir,sim3,template3,0.419,-2.0,0.7943
ingv,EEC1,dir,sim3,template3,0.424,6.725,2.1689
ingv,EEC1,dir,sim3,template3,0.536,-6.393,0.479
ingv,EEC1,dir,sim3,template3,0.5199,13.147,4.543
ingv,EEC1,dir,sim3,template3,0.526,-1.695,0.8227
ingv,EEC1,dir,sim3,template3,0.5245,-1.799,0.8129
ingv,EEC1,dir,sim3,template3,0.4333,10.468,3.3373
ingv,EEC1,dir,sim3,template3,0.4807,-5.381,0.5382
ingv,EEC1,dir,sim3,template3,0.4947,5.047,1.7879
ingv,EEC1,dir,sim3,template3,0.4162,0.275,1.0322
ingv,EEC1,dir,sim3,template3,0.4302,2.179,1.2852
ingv,EEC1,dir,sim3,template3,0.4504,0.6,1.0715
ingv,EEC1,dir,sim3,template3,0.4279,-1.268,0.8642
ingv,EEC1,dir,sim3,template3,0.523,10.062,3.185
ingv,EEC1,dir,sim3,template3,0.473,4.892,1.7564
ingv,EEC1,dir,sim3,template3,0.4345,-3.712,0.6522
ingv,EEC1,dir,sim3,template3,0.4746,-1.139,0.8771
ingv,EEC1,dir,sim3,template3,0.4399,-0.34,0.9616
ingv,EEC1,dir,sim3,template3,0.4304,-1.512,0.8402
ingv,EEC1,dir,sim3,template3,0.4462,-1.356,0.8555
ingv,EEC1,dir,sim3,template3,0.4833,6.631,2.1456
ingv,EEC1,dir,sim3,template3,0.4169,5.896,1.9715
ingv,EEC1,dir,sim3,template3,0.4879,0.188,1.0219
ingv,EEC1,dir,sim3,template3,0.4202,2.465,1.3282
ingv,EEC1,dir,sim3,template3,0.42,-1.143,0.8767
ingv,EEC1,dir,sim3,template3,0.4637,-1.06,0.8851
ingv,EEC1,dir,sim3,template3,0.4258,-2.368,0.7614
ingv,EEC1,dir,sim3,template3,0.4754,6.427,2.0957
ingv,EEC1,dir,sim3,template3,0.486,-6.754,0.4595
ingv,EEC1,dir,sim3,template3,0.4618,11.138,3.6048
ingv,EEC1,dir,sim3,template3,0.5491,2.076,1.2699
ingv,EEC1,dir,sim3,template3,0.5059,2.443,1.3248
ingv,EEC1,dir,sim3,template3,0.4232,-0.262,0.9703
ingv,EEC1,dir,sim3,template3,0.4852,0.898,1.1089
ingv,EEC1,dir,sim3,template3,0.4285,-0.211,0.976
ingv,EEC1,dir,sim3,template3,0.4304,-0.284,0.9678
ingv,EEC1,dir,sim3,template3,0.4164,0.994,1.1213
ingv,EEC1,dir,sim3,template3,0.4646,-1.239,0.8671
ingv,EEC1,dir,sim3,template3,0.445,0.443,1.0524
ingv,EEC1,dir,sim3,template3,0.4466,-0.393,0.9557
ingv,EEC1,dir,sim3,template3,0.4232,0.358,1.0421
ingv,EEC1,dir,sim3,template3,0.4336,-0.904,0.9012
ingv,EEC1,dir,sim3,template3,0.4305,-0.989,0.8924
ingv,EEC1,dir,sim3,template4,0.2851,-0.015,0.9983
ingv,EEC1,dir,sim3,template4,0.3152,-0.731,0.9192
ingv,EEC1,dir,sim3,template4,0.2764,-1.74,0.8185
ingv,EEC1,dir,sim3,template4,0.2894,-0.443,0.9503
ingv,EEC1,dir,sim3,template4,0.3145,1.296,1.1608
ingv,EEC1,dir,sim3,template4,0.3093,1.807,1.2313
ingv,EEC1,dir,sim3,template4,0.3043,-5.731,0.5169
ingv,EEC1,dir,sim3,template4,0.3169,5.051,1.7887
ingv,EEC1,dir,sim3,template4,0.283,0.182,1.0212
ingv,EEC1,dir,sim3,template4,0.2789,2.623,1.3526
ingv,EEC1,dir,sim3,template4,0.2749,-0.702,0.9223
ingv,EEC1,dir,sim3,template4,0.2888,0.337,1.0395
ingv,EEC1,dir,sim3,template4,0.283,-0.547,0.939
ingv,EEC1,dir,sim3,template4,0.3445,0.016,1.0019
ingv,EEC1,dir,sim3,template4,0.2894,-1.269,0.8641
ingv,EEC1,dir,sim3,template4,0.3175,4.82,1.7419
ingv,EEC1,dir,sim3,template4,0.275,6.28,2.0606
ingv,EEC1,dir,sim3,template4,0.2761,5.414,1.8652
ingv,EEC1,dir,sim3,template4,0.2777,2.576,1.3452
ingv,EEC1,dir,sim3,template4,0.2742,-4.275,0.6113
ingv,EEC1,dir,sim3,template4,0.2984,1.233,1.1525
ingv,EEC1,dir,sim3,template4,0.2775,2.747,1.3721
ingv,EEC1,dir,sim3,template4,0.3155,-0.302,0.9659
ingv,EEC1,dir,sim3,template4,0.2747,-0.182,0.9793
ingv,EEC1,dir,sim3,template4,0.2865,-0.257,0.9708
ingv,EEC1,dir,sim3,template4,0.3236,1.888,1.2428
ingv,EEC1,dir,sim3,template4,0.3852,1.097,1.1346
ingv,EEC1,dir,sim3,template4,0.3647,7.868,2.474
ingv,EEC1,dir,sim3,template4,0.289,3.608,1.515
ingv,EEC1,dir,sim3,template4,0.3129,-2.237,0.7729
ingv,EEC1,dir,sim3,template4,0.3508,5.036,1.7857
ingv,EEC1,dir,sim3,template4,0.3224,4.144,1.6113
ingv,EEC1,dir,sim3,template4,0.2909,4.561,1.6907
ingv,EEC1,dir,sim3,template4,0.2855,5.037,1.7859
ingv,EEC1,dir,sim3,template4,0.2832,1.823,1.2335
ingv,EEC1,dir,sim3,template4,0.2823,-0.91,0.9006
ingv,EEC1,dir,sim3,template4,0.2937,-1.808,0.8121
ingv,EEC1,dir,sim3,template4,0.2995,1.528,1.1923
ingv,EEC1,dir,sim3,template4,0.3101,-1.748,0.8177
ingv,EEC1,dir,sim3,template4,0.2962,0.344,1.0404
ingv,EEC1,dir,sim3,template4,0.2963,3.094,1.4279
ingv,EEC1,dir,sim3,template4,0.2882,-0.671,0.9257
ingv,EEC1,dir,sim3,template4,0.2806,-1.454,0.8458
ingv,EEC1,dir,sim3,template4,0.2865,0.652,1.078
ingv,EEC1,dir,sim3,template4,0.2748,-1.834,0.8097
ingv,EEC1,dir,sim3,template4,0.2884,-1.75,0.8175
ingv,EEC1,dir,sim3,template4,0.2765,0.741,1.089
ingv,EEC1,dir,sim3,template4,0.3655,6.028,2.0016
ingv,EEC1,dir,sim3,template4,0.2902,5.983,1.9915
ingv,EEC1,dir,sim3,template4,0.2784,2.695,1.3638
ingv,EEC1,dir,sim3,template4,0.327,1.355,1.1688
ingv,EEC1,dir,sim3,template4,0.2792,4.492,1.6772
ingv,EEC1,dir,sim3,template4,0.3717,2.241,1.2944
ingv,EEC1,dir,sim3,template4,0.3145,3.79,1.547
ingv,EEC1,dir,sim3,template4,0.2936,-0.657,0.9271
ingv,EEC1,dir,sim3,template4,0.2851,1.502,1.1888
ingv,EEC1,dir,sim3,template4,0.2956,1.9,1.2446
ingv,EEC1,dir,sim3,template4,0.2827,0.299,1.035
ingv,EEC1,dir,sim3,template4,0.2768,2.271,1.2988
ingv,EEC1,dir,sim3,template4,0.2768,5.246,1.8294
ingv,EEC1,dir,sim3,template4,0.2949,2.055,1.2669
ingv,EEC1,dir,sim3,template4,0.2823,2.757,1.3736
ingv,EEC1,dir,sim3,template4,0.3088,0.963,1.1173
ingv,EEC1,dir,sim3,template4,0.2999,0.727,1.0873
ingv,EEC1,dir,sim3,template4,0.2753,4.584,1.6951
ingv,EEC1,dir,sim3,template4,0.2997,3.877,1.5625
ingv,EEC1,dir,sim3,template4,0.2812,3.482,1.4932
ingv,EEC1,dir,sim3,template4,0.2847,0.491,1.0582
ingv,EEC1,dir,sim3,template4,0.2994,5.472,1.8775
ingv,EEC1,dir,sim3,template4,0.2843,4.896,1.7572
