dataset,kind,rho,chisq
experiment,spike glitch,-0.27196409654529674,1.3969475836721605
experiment,spike glitch,0.3442661999207454,1.1772660308549445
experiment,spike glitch,0.5649823623923967,0.7699351137424862
experiment,spike glitch,0.4631992342706847,5.449143870272097
experiment,spike glitch,-0.34750239992380666,3.099924468093456
experiment,spike glitch,-0.5233187087443594,2.600235779307058
experiment,spike glitch,0.3492635789847833,0.3247460240218753
experiment,spike glitch,0.32178456351498247,1.4490603621074887
experiment,spike glitch,0.39189011459854217,0.4679076528623182
experiment,spike glitch,0.3187846904571533,3.036962423843091
experiment,spike glitch,-0.3383330570690389,1.4134068075132022
experiment,spike glitch,-0.2990618019959617,3.194828241861505
experiment,spike glitch,-0.39780253586913333,4.751238088908448
experiment,spike glitch,-0.554984961284044,1.4491829250597474
experiment,spike glitch,-0.4033746809769944,2.27039964960358
experiment,spike glitch,-0.3310222842669745,1.046503048522231
experiment,spike glitch,-0.3855686850356187,1.3803748829430529
experiment,spike glitch,-0.3975063051445378,1.4918042296301237
experiment,spike glitch,-0.3476012524263129,3.186272243955133
experiment,spike glitch,0.3592798757390599,3.723537237699275
experiment,spike glitch,0.4957397705816329,2.2089898116888187
experiment,spike glitch,-0.3419757831766025,5.651386538528748
experiment,spike glitch,-0.2150534795315855,4.101419529764969
experiment,spike glitch,-0.39828438246546466,2.7508681095825267
experiment,spike glitch,0.24533674467567734,3.5701884641578028
experiment,spike glitch,-0.32086337532943704,5.162336834977988
experiment,spike glitch,-0.28502249370274146,4.765275368156531
experiment,spike glitch,-0.46479093880307265,4.813670466203686
experiment,spike glitch,-0.4139509455812819,3.431836008024709
experiment,spike glitch,0.3509087597021036,3.7705654863685654
experiment,spike glitch,-0.3614196501149277,5.381988790642517
experiment,spike glitch,0.40289467811294016,5.050743753640624
experiment,spike glitch,-0.29918437602390663,1.1404518028720905
experiment,spike glitch,-0.3002684393628195,3.8976738945679217
experiment,spike glitch,-0.38640111820834727,1.402421822368098
experiment,spike glitch,0.2930401867063568,3.4768899590725906
experiment,spike glitch,-0.4609008496366148,3.00669283957919
experiment,spike glitch,0.3036826712125381,1.9107329283175656
experiment,spike glitch,-0.3681908980382038,0.9585485656156456
experiment,spike glitch,0.38704650821156084,3.8182700133743595
experiment,spike glitch,-0.40768653707635244,1.8068874320062625
experiment,spike glitch,-0.3695942719419197,1.3749240583274664
experiment,spike glitch,-0.3611865298357576,2.3137678668313466
experiment,spike glitch,0.36660911476457336,2.8963380242694323
experiment,spike glitch,-0.3582560155310189,0.9066953033879602
experiment,spike glitch,-0.2991183987901287,2.6260201266071137
experiment,spike glitch,0.38885276494755505,3.8367700324375607
experiment,spike glitch,0.3376309682862243,3.1991903728613216
experiment,spike glitch,0.33181532209149023,3.837282786459823
experiment,spike glitch,0.38409919662934666,2.506926956344709
experiment,spike glitch,-0.35051420010181217,0.3336397691890291
experiment,spike glitch,-0.33523181874736696,3.7551836631200026
experiment,spike glitch,0.4114467121880269,1.2438572687343357
experiment,spike glitch,-0.4365913093812411,1.0665693529306564
experiment,spike glitch,0.34462590418066874,2.9500263980694412
experiment,spike glitch,0.33965438079441873,4.986005513897069
experiment,spike glitch,0.4891596190050464,1.7745262620356947
experiment,spike glitch,0.47022239968622825,1.5444929049678673
experiment,spike glitch,-0.337758570121001,1.4484378219022376
experiment,spike glitch,-0.414684996922754,3.475789420544301
experiment,spike glitch,-0.43457608374403595,2.9159598367166284
experiment,spike glitch,0.3706458887429557,0.867431519140713
experiment,spike glitch,-0.29624284415595137,1.2899051338001448
experiment,spike glitch,-0.4665239669778554,2.843494510141821
experiment,spike glitch,0.44191905420781386,2.841774115813776
experiment,spike glitch,0.5083960970334321,3.4973965268020764
experiment,spike glitch,0.3081908339939323,0.7311722354759471
experiment,spike glitch,-0.8088014500244649,0.9131745793286632
experiment,spike glitch,-0.4247884064136151,1.7724659947454198
experiment,spike glitch,-0.29481266896798436,2.6431407851102398
experiment,spike glitch,0.2036459306879982,2.3893671225917164
experiment,spike glitch,0.3595266417975532,1.8214787636789969
experiment,spike glitch,-0.36119741856058174,2.4728479158835563
experiment,noise,-0.3905247078403546,1.1228292626148073
experiment,noise,0.3826911861355089,1.9708369870966558
experiment,noise,0.3499452645638617,7.522436928413897
experiment,noise,-0.3713982729021712,2.1950661310477435
experiment,noise,-0.31862517787326433,1.2311129564388261
experiment,noise,0.3638726016409647,0.5697333027324806
experiment,noise,0.42274795398795834,2.1073437323655906
experiment,noise,-0.3167178779383419,2.186549797219011
experiment,noise,0.2578125504778893,1.622266451292685
experiment,noise,0.31540343791598424,1.4473253446828962
experiment,noise,-0.37074133688911637,1.4542983705440613
experiment,noise,0.4626067085003705,2.4483795637372876
experiment,noise,-0.29329771749611205,0.5143250798152776
experiment,noise,-0.38221019564537967,1.0397494287713884
experiment,noise,0.35489137980475965,1.1991003023075126
experiment,noise,0.32442576922954086,3.045192775955463
experiment,noise,-0.23222514458246735,6.428504264519006
experiment,noise,-0.3763555122542023,3.181117874816962
experiment,noise,0.36085750160244057,0.390229302469362
experiment,noise,-0.33509078676179216,0.326561865654867
experiment,noise,-0.32375129367582717,2.874409837367443
experiment,noise,0.39606997399945704,1.6295879480142836
experiment,noise,-0.3634550832562563,0.6358847705701204
experiment,noise,0.3761855716112827,3.064243516712251
experiment,noise,0.3043427694248608,3.097078660054704
experiment,noise,-0.41290295390577814,3.077094236769289
experiment,noise,-0.3596321385039401,2.62508600216458
experiment,noise,0.37337180102998185,0.6315073555559598
experiment,noise,0.3381011309141754,1.8339327316919734
experiment,noise,0.39761476507965454,0.9830878891828275
experiment,noise,-0.38449886424331575,0.3685740504560553
experiment,noise,-0.2790806358689679,1.7842907159604087
experiment,noise,0.36931074206580966,1.625001458002399
experiment,noise,0.4536953925540616,0.9414679140311181
experiment,noise,0.30165110512001586,2.863324791269121
experiment,noise,0.35970818349998734,1.9363779991602172
experiment,noise,-0.4048609509148373,2.7221438680146255
experiment,noise,0.35952664179755334,1.8214787636789969
experiment,noise,-0.38449886424331553,0.3685740504560553
experiment,noise,-0.4150232560423693,2.3866100870109928
experiment,noise,-0.3255692692113229,2.337853312385819
experiment,noise,-0.3450857616431695,2.089314651848445
experiment,noise,0.2982282750992179,1.4969946113626382
experiment,noise,0.4463520277424222,3.1174238755907213
experiment,noise,-0.34384106733953673,5.022379072430469
experiment,noise,-0.368455619938574,1.0641969884795421
experiment,noise,0.4327646348372502,1.1544554696171347
experiment,noise,-0.3255692692113232,2.337853312385819
experiment,noise,-0.35051420392749155,0.3336397927172782
experiment,noise,0.5649823623923784,0.7699351137424862
experiment,noise,0.3971231196866527,3.684806255388726
experiment,noise,-0.34750239992380644,3.099924468093456
experiment,noise,-0.5233187087443594,2.600235779307058
experiment,noise,0.37337180102997813,0.6315073555559598
experiment,noise,0.25624286250608425,2.5021683872215754
experiment,noise,0.3918901145985421,0.4679076528623182
experiment,noise,-0.324161350435583,1.0521904160019002
experiment,noise,0.2948712561256935,1.2972308440843292
experiment,noise,-0.2990618019959616,3.194828241861505
experiment,noise,0.3631947784466895,1.5591730344245638
experiment,noise,0.34399077961228364,0.19433993095448965
experiment,noise,-0.4004208188703374,1.5388995336866194
experiment,noise,-0.33102228426697117,1.046503048522231
experiment,noise,-0.4411492844172664,1.241906628994765
experiment,noise,-0.3350907867617938,0.326561865654867
experiment,noise,-0.3492678957205686,3.30725922084736
experiment,noise,-0.3436330070664974,1.3555013918583718
experiment,noise,-0.28587647927075294,3.0438564711952285
experiment,noise,0.3342112473144546,0.7217253098492946
experiment,noise,-0.2150534795315855,4.101419529764969
experiment,noise,-0.35397494790322365,0.9682945627977227
experiment,noise,0.24533674467567726,3.5701884641578028
experiment,noise,-0.32086337532943715,5.162336834977988
experiment,noise,0.26590708055334883,1.778763248986622
experiment,noise,-0.4711021586700986,4.277272042711572
experiment,noise,0.31579733625371065,0.5097955705904027
experiment,noise,0.35090875970210383,3.7705654863685654
experiment,noise,-0.3203229727375264,1.3625724570586741
experiment,noise,0.4028946781129401,5.050743753640624
experiment,noise,-0.29918437602390663,1.1404518028720905
experiment,noise,0.2925705287260714,1.5025645442735254
experiment,noise,-0.43675008841064605,2.230883214244011
experiment,noise,-0.32628237369889784,1.854808471420685
experiment,noise,-0.39175533669376517,0.4105253579405726
experiment,noise,-0.2551205484424853,4.183503352010599
experiment,noise,-0.36819089803820393,0.9585485656156456
experiment,noise,0.36450635921836716,3.942281254413709
experiment,noise,-0.4076865370763527,1.8068874320062625
experiment,noise,-0.3695942719419197,1.3749240583274664
experiment,noise,-0.3611865298357577,2.3137678668313466
experiment,noise,0.3354271632858933,0.498821258544008
experiment,noise,-0.3582560155310189,0.9066953033879602
experiment,noise,-0.29911839879012864,2.6260201266071137
experiment,noise,0.33092901875184466,3.60435832512956
experiment,noise,0.31352750181656275,2.1094809267560524
experiment,noise,0.33181532209149023,3.837282786459823
experiment,noise,0.3840991966293466,2.506926956344709
experiment,noise,-0.3505142039274911,0.3336397927172782
experiment,noise,-0.383254632764474,0.9906997723658797
experiment,noise,0.3590780879668722,1.5011399175762539
experiment,noise,-0.4164599973417419,1.7086548112906663
experiment,noise,0.3446259041806671,2.9500263980694412
experiment,noise,-0.4155588790188477,1.573639940622109
experiment,noise,0.4891596190050463,1.7745262620356947
experiment,noise,0.47600921130538454,1.4465838841224314
experiment,noise,-0.337758570121001,1.4484378219022376
experiment,noise,-0.35618296981844827,1.2420041167114357
experiment,noise,-0.43457608374403595,2.9159598367166284
experiment,noise,0.3706458887429557,0.867431519140713
experiment,noise,-0.3046992289134902,0.7912602781798205
experiment,noise,-0.3557131643042395,1.8052184073452975
experiment,noise,-0.38651655069633734,2.2549539422462845
experiment,noise,0.43254438414062896,4.612920768690855
experiment,noise,-0.37670328058065405,0.5886754472058312
experiment,noise,-0.8088014500244649,0.9131745793286632
experiment,noise,-0.4694442806794853,1.3468331772113677
experiment,noise,-0.29481266896798447,2.6431407851102398
experiment,noise,0.20364593068799844,2.3893671225917164
experiment,noise,0.3595266417975533,1.8214787636789969
experiment,noise,-0.3404519099775722,1.1807522056783766
